Area,Build year,Building type,Equipment,Floor,Heating system,No. of floors,Number of rooms,Renovation year,price,city,region,street
33,1974,Brick,Fully equipped,1,Central,5,2,0,34500,Kaunas,Dainava,Pramonės pr.
116.59,2020,Brick,Partial decoration,2,"Geothermal, other, central thermostat",2,4,0,410000,Vilnius,Užupis,Baltasis skg.
116.59,2020,Brick,Partial decoration,2,"Geothermal, other, central thermostat",2,4,0,410000,Vilnius,Užupis,Baltasis skg.
49.5,1980,Block house,Partial decoration,4,Central,9,2,0,53900,Šiauliai,Dainiai,Dainų g.
62.1,1890,Brick,Partial decoration,2,Central,3,2,0,112000,Panevėžys,Centras,Laisvės a.
71.5,1959,Brick,Fully equipped,2,Other,3,3,0,58000,Klaipėda,Žvejybos uostas,Minijos g.
34.1,1990,Brick,Fully equipped,6,Central,9,1,0,30999,Alytus,Vidzgiris,Jurgiškių g.
53.5,2020,Brick,Partial decoration,3,Central thermostat,5,2,0,115000,Klaipėda,Trekas,Panevėžio g.
46.37,1970,Brick,Fully equipped,2,Central,3,2,0,37900,Panevėžys,Centras,A. Smetonos g.
105,1990,Brick,Fully equipped,1,Central,4,4,0,79000,Palanga,None,Medvalakio g.
47,1983,Block house,Fully equipped,5,Central,5,2,0,52000,Klaipėda,Laukininkai,Laukininkų g.
47.97,2020,Brick,Fully equipped,6,Central thermostat,9,2,0,83000,Vilnius,Pašilaičiai,Leičių g.
61.73,1970,Block house,Fully equipped,5,Central,5,3,0,38900,Šiauliai,Lieporiai,S. Dariaus ir S. Girėno g.
43.74,2009,Brick,Fully equipped,1,Central,3,2,0,92000,Klaipėda,Senamiestis,Tomo g.
33.41,1940,Brick,Partial decoration,2,Central thermostat,4,2,2020,105000,Vilnius,Senamiestis,Bazilijonų g.
33.41,1940,Brick,Partial decoration,2,Central thermostat,4,2,0,105000,Vilnius,Senamiestis,Bazilijonų g.
62.59,1940,Brick,Partial decoration,2,Central thermostat,4,3,2020,171000,Vilnius,Senamiestis,Bazilijonų g.
39.25,1940,Brick,Partial decoration,1,Central thermostat,4,2,2020,102000,Vilnius,Senamiestis,Bazilijonų g.
28.34,1962,Brick,Fully equipped,5,Central,5,1,0,41000,Klaipėda,Rumpiškės,Taikos pr.
41.61,1976,Block house,Fully equipped,4,Central,5,2,2016,36500,Kelmės m.,None,Birutės g.
27,1986,Brick,Fully equipped,2,Electric,3,1,0,35500,Palanga,None,Mėguvos g.
67,1973,Brick,Fully equipped,1,Central,5,3,0,47000,Klaipėda,Kaunas,Taikos pr.
43,2008,Brick,Fully equipped,1,Electric,4,2,0,57500,Palanga,None,Mokyklos g.
80,2008,Brick,Fully equipped,3,Gas,3,3,0,106000,Palanga,None,L. Vaineikio g.
63.5,2010,Brick,Partial decoration,2,Gas,2,3,0,119500,Vilnius,Kalnėnai,Lukšinės g.
44.33,1970,Brick,Not equipped,1,Other,1,1,0,19990,Vilnius,Antakalnis,Antakalnio g.
50.18,1967,Brick,Fully equipped,3,Central,5,2,0,79000,Panevėžys,Centras,Ramygalos g.
67,1969,Brick,Fully equipped,1,Gas,1,3,0,55500,Kauno r. sav.,Garliavos m.,Liepų g.
39.71,2020,Block house,Partial decoration,5,Aerothermal,7,2,0,62000,Vilnius,Viršuliškės,Viršuliškių g.
40.32,2020,Block house,Partial decoration,3,Aerothermal,7,2,0,66000,Vilnius,Viršuliškės,Viršuliškių g.
67,1980,Brick,Fully equipped,9,Central,12,3,0,43300,Panevėžys,Klaipėdos,Parko g.
49,1984,Brick,Fully equipped,2,Solid fuel,2,2,0,18000,Molėtų r. sav.,None,Giraičių k.
49,1984,Brick,Fully equipped,2,Solid fuel,2,2,0,25000,Molėtų r. sav.,None,Giraičių k.
56,1987,Brick,Fully equipped,1,Other,5,2,0,51000,Kaunas,Panemunė,Plento g.
54.58,2020,Brick,Partial decoration,2,Central thermostat,4,3,0,100000,Vilnius,Lazdynėliai,Lazdynėlių g.
49.23,2021,Brick,Partial decoration,1,Gas,3,2,0,91000,Vilnius,Pilaitė,Gilužio g.
53,2011,Brick,Fully equipped,2,Gas,5,2,0,185000,Palanga,None,Vanagupės g.
22.71,1975,Brick,Fully equipped,3,Central,5,1,0,26500,Kaunas,Žaliakalnis,Savanorių pr.
68.88,1977,Block house,Fully equipped,2,Central,5,3,0,45000,Alytus,Putinai,Putinų g.
42.77,1966,Brick,Fully equipped,1,Central,5,2,0,26000,Druskininkų m.,None,Gardino g.
30.57,1990,Brick,Fully equipped,1,Aerothermal,3,2,2020,111000,Neringos m.,None,Kalno g.
65.42,1986,Block house,Fully equipped,4,Central,5,2,0,59000,Klaipėda,Bandužiai,Budelkiemio g.
49.18,1970,Brick,Fully equipped,1,Central,5,2,0,48000,Panevėžys,Centras,Ramygalos g.
81,1979,Block house,Fully equipped,4,Central,5,4,0,57000,Panevėžys,Klaipėdos,Parko g.
78,1984,Block house,Fully equipped,4,Central,5,3,0,45000,Plungės m.,None,A. Jucio skg.
55,1991,Monolithic,Fully equipped,3,Central,13,2,0,54900,Klaipėda,Vingis,Smiltelės g.
61.04,1940,Brick,Fully equipped,2,Gas,2,4,2016,160000,Vilnius,Šnipiškės,Šeimyniškių g.
60,2020,Monolithic,Partial decoration,4,Central thermostat,6,2,0,168000,Vilnius,Senamiestis,Aguonų g.
12,1980,Brick,Fully equipped,4,Central,5,1,0,17900,Kaunas,Dainava,Chemijos g.
166,2020,Monolithic,Partial decoration,6,Central thermostat,6,5,0,831000,Vilnius,Senamiestis,Aguonų g.
110,2020,Monolithic,Partial decoration,6,Central thermostat,6,3,0,495000,Vilnius,Senamiestis,Aguonų g.
68,1979,Block house,Fully equipped,2,Central,5,3,2010,92000,Vilnius,Justiniškės,Taikos g.
50.06,1986,Block house,Fully equipped,5,Central,5,2,0,35900,Utenos m.,Aukštakalnis,Taikos g.
85,2017,Brick,Fully equipped,1,Gas,2,4,0,105000,Kauno r. sav.,Didvyrių k.,Vėjo g.
133.03,2019,Brick,Partial decoration,2,Central thermostat,2,4,0,545423,Vilnius,Senamiestis,Kėdainių g.
133,2018,Brick,Partial decoration,2,Central thermostat,4,5,0,519246,Vilnius,Senamiestis,Lydos g.
130,2018,Brick,Partial decoration,2,Central thermostat,3,4,0,533287,Vilnius,Senamiestis,Lydos g.
19.23,2020,Brick,Fully equipped,1,Electric,1,1,0,70900,Palanga,None,Kontininkų g.
43.56,1990,Block house,Fully equipped,2,Central,3,2,0,15500,Mažeikių m.,None,Skuodo g.
62.98,2020,Brick,Fully equipped,2,Central thermostat,7,3,0,138500,Kaunas,Žemieji Šančiai,Vokiečių g.
64,2007,Block house,Fully equipped,9,Central thermostat,9,2,0,89000,Vilnius,Pašilaičiai,Girulių g.
37,1992,Block house,Fully equipped,1,Central,5,1,0,19999,Šakių m.,None,J. Basanavičiaus g.
64.41,1977,Block house,Fully equipped,4,Central,9,3,0,84500,Vilnius,Viršuliškės,Šešuolių g.
48,1979,Block house,Fully equipped,3,Central,5,2,0,34499,Alytus,Vidzgiris,Jaunimo g.
55,1974,Brick,Fully equipped,4,Central,4,2,0,99999,Klaipėda,Senamiestis,Kurpių g.
42,1978,Brick,Fully equipped,3,Central,5,2,0,24999,Klaipėda,Debrecenas,Debreceno g.
31.21,1985,Block house,Fully equipped,2,Central,5,1,0,31000,Šiauliai,Dainiai,Gardino g.
51.74,1996,Brick,Fully equipped,4,Gas,4,2,0,42000,Palanga,Šventoji,Lieknų g.
84,1997,Other,Fully equipped,2,Electric,4,3,0,115000,Palanga,None,Austėjos g.
28,2019,Brick,Fully equipped,5,Central,5,1,0,30000,Anykščių m.,None,Ramybės g.
77.37,2019,Brick,Partial decoration,2,Gas,3,3,0,96500,Kaunas,Šilainiai,Skalvių g.
56,2019,Brick,Fully equipped,2,Gas,3,3,0,64400,Kauno r. sav.,Užliedžių k.,Smilgų g.
42.57,1965,Brick,Fully equipped,4,Central,4,2,2020,41900,Trakų r. sav.,Lentvario m.,Klevų al.
42.57,1965,Brick,Fully equipped,4,Central,4,2,2020,41900,Trakų r. sav.,Lentvario m.,Klevų al.
58,1940,Log house,Fully equipped,2,Electric,2,1,2012,149000,Trakų m.,None,Kęstučio g.
77.8,1988,Block house,Fully equipped,3,Central,5,3,0,77000,Klaipėda,Bandužiai,Brožynų g.
51.81,1978,Brick,Fully equipped,4,"Central, central thermostat",5,2,2019,119999,Vilnius,Užupis,Peteliškių g.
46,2020,Block house,Partial decoration,3,Aerothermal,7,2,0,83000,Vilnius,Viršuliškės,Viršuliškių g.
41.87,2020,Block house,Partial decoration,6,Aerothermal,7,1,0,69900,Vilnius,Viršuliškės,Viršuliškių g.
45.34,2020,Block house,Partial decoration,5,Aerothermal,7,2,0,69000,Vilnius,Viršuliškės,Viršuliškių g.
54.95,2020,Block house,Partial decoration,6,Aerothermal,7,2,0,89000,Vilnius,Viršuliškės,Viršuliškių g.
61,2012,Brick,Fully equipped,2,Central thermostat,9,3,0,145000,Vilnius,Pilaitė,Įsruties g.
47,2013,Block house,Fully equipped,3,Central,11,2,0,75000,Klaipėda,Centras,Taikos pr.
52.47,1974,Brick,Fully equipped,7,Central,9,2,0,130000,Druskininkų m.,None,Vytauto g.
27.17,2019,Brick,Fully equipped,5,Central thermostat,9,1,0,43321,Druskininkų m.,None,Neravų g.
91,2012,Brick,Fully equipped,2,Gas,3,2,0,113000,Kauno r. sav.,Narsiečių k.,Sodų g.
13.11,1958,Brick,Fully equipped,2,Central,4,1,0,30000,Vilnius,Senamiestis,Aguonų g.
56.5,1978,Brick,Fully equipped,4,Central,5,3,0,22000,Joniškio m.,None,Vilniaus g.
56.5,1978,Brick,Fully equipped,4,Central,5,3,0,22000,Joniškio m.,None,Vilniaus g.
37.87,1977,Brick,Not equipped,5,Central,5,2,0,29500,Kaunas,Petrašiūnai,M. Gimbutienės g.
76.3,1992,Block house,Fully equipped,5,Central,5,3,0,59000,Klaipėda,Varpai,Smiltelės g.
11.48,1975,Block house,Fully equipped,4,Central,4,3,0,320,Ignalinos r. sav.,Didžiasalio k.,Agarinio g.
25.44,1940,Other,Other,1,Other,1,1,0,29500,Vilnius,Šeškinė,Ukmergės g.
21.96,1940,Other,Other,1,Other,1,1,0,25500,Vilnius,Šeškinė,Ukmergės g.
46.84,1975,Block house,Fully equipped,4,Central,4,2,0,520,Ignalinos r. sav.,Didžiasalio k.,Agarinio g.
108,2017,Brick,Fully equipped,1,Central,2,3,2018,113000,Druskininkų m.,None,Dabintos g.
33.66,1990,Block house,Fully equipped,3,Central,5,3,0,1660,Ignalinos r. sav.,Didžiasalio k.,Dumblio g.
33.03,1967,Brick,Fully equipped,5,Central,5,2,0,41500,Šiauliai,Centras,Dvaro g.
34.66,1895,Log house,Not equipped,1,Solid fuel,1,2,0,680,Anykščių r. sav.,Troškūnų m.,Nepriklausomybės a.
67.26,1982,Brick,Fully equipped,5,Central thermostat,5,3,2017,75000,Klaipėda,Miškas,Kretingos g.
74,1993,Brick,Fully equipped,3,Central thermostat,5,3,0,92500,Palanga,None,Druskininkų g.
77,2008,Brick,Fully equipped,3,Gas,4,3,0,109000,Kaunas,Vilijampolė,A. Strazdo g.
86.57,2000,Brick,Fully equipped,1,Central,5,3,0,150000,Klaipėda,Žardininkai,Statybininkų pr.
67.1,2014,Brick,Fully equipped,2,Gas,2,2,0,37000,Kaunas,Aleksotas,Galvės g.
31.38,1987,Block house,Fully equipped,3,Central,5,1,0,15000,Pakruojo m.,None,P. Mašioto g.
65.59,2020,Brick,Partial decoration,2,Central thermostat,4,2,0,71200,Kaunas,Dainava,V. Krėvės pr.
51.66,1971,Brick,Fully equipped,3,Central,5,2,0,60000,Vilnius,Žvėrynas,Birutės g.
160,1996,Brick,Fully equipped,2,Electric,3,5,0,119000,Kaunas,Šilainiai,Priekulės g.
50,1984,Block house,Fully equipped,5,Central,5,2,0,39000,Panevėžys,Klaipėdos,Ateities g.
55.6,1959,Brick,Fully equipped,2,"Central, electric",4,2,0,113000,Klaipėda,Centras,Liepų g.
40,1959,Brick,Fully equipped,1,Solid fuel,2,2,0,62000,Klaipėda,Melnragė,Molo g.
65.12,1963,Block house,Fully equipped,2,Solid fuel,2,3,0,19500,Prienų r. sav.,Jiezno m.,Stakliškių g.
60,2016,Brick,Fully equipped,3,Central thermostat,4,3,0,150000,Klaipėda,Centras,J. Zauerveino g.
135,2017,Brick,Partial decoration,1,Gas,1,3,0,113900,Vilniaus r. sav.,Avižienių k.,Saulės g.
43,1964,Brick,Fully equipped,0,Electric,5,2,0,31000,Klaipėda,Rumpiškės,Rumpiškės g.
41.86,1899,Wooden house,Fully equipped,1,"Electric, other",1,2,0,19000,Plungės m.,None,J. Tumo-Vaižganto g.
64.36,2017,Brick,Fully equipped,5,Other,5,3,0,209170,Druskininkų m.,None,T. Kosciuškos g.
62.26,2017,Brick,Fully equipped,5,Other,5,3,0,202345,Druskininkų m.,None,T. Kosciuškos g.
70.7,1988,Block house,Fully equipped,6,Central,9,4,0,75000,Kaunas,Šilainiai,Kuršių g.
62.79,2018,Monolithic,Fully equipped,3,Geothermal,5,3,0,179500,Druskininkų m.,None,T. Kosciuškos g.
66.91,1985,Block house,Fully equipped,4,Central,5,3,0,62000,Utenos m.,Aukštakalnis,Taikos g.
54.89,2019,Brick,Fully equipped,1,Central thermostat,6,3,0,116400,Kaunas,Žaliakalnis,Rytų g.
53.4,2007,Brick,Fully equipped,3,Central thermostat,5,2,0,200000,Vilnius,Žvėrynas,Latvių g.
66,1977,Brick,Fully equipped,6,Central,12,3,2019,78000,Klaipėda,Debrecenas,Taikos pr.
36.38,1989,Block house,Fully equipped,2,Central,5,1,0,19900,Radviliškio m.,None,A. Povyliaus g.
49,2018,Brick,Fully equipped,2,Gas,3,2,0,49000,Kretingos m.,None,Laisvės g.
144.5,2017,Brick,Fully equipped,1,"Central, central thermostat",2,4,2018,131000,Druskininkų m.,None,Dabintos g.
53.08,2008,Brick,Fully equipped,2,Central thermostat,8,2,0,86500,Kaunas,Aukštieji Šančiai,Ašmenos 1-oji g.
113,2003,Brick,Fully equipped,5,Central,6,5,0,210000,Vilnius,Senamiestis,Sporto g.
54.18,1980,Block house,Fully equipped,3,Solid fuel,3,2,0,16500,Joniškio r. sav.,Žvelgaičių k.,Butlerių g.
85,1980,Brick,Fully equipped,3,Central,5,3,0,85000,Panevėžys,Centras,Aldonos g.
86,1996,Brick,Fully equipped,4,Central,4,4,0,75000,Palanga,Šventoji,Pušyno g.
63.5,2017,Brick,Fully equipped,4,"Central thermostat, gas",8,2,0,118000,Palanga,None,Mokyklos g.
125.52,2010,Brick,Fully equipped,7,"Central thermostat, gas",9,4,0,199950,Palanga,None,Mokyklos g.
37.5,1968,Brick,Fully equipped,2,Central,4,2,0,40000,Klaipėda,Žvejybos uostas,Žalgirio g.
49.75,2016,Brick,Fully equipped,1,Gas,1,1,0,55000,Vilnius,Naujamiestis,Vytenio g.
52,1970,Brick,Fully equipped,5,Central,5,2,2016,20500,Jurbarko m.,None,M. Valančiaus g.
45,1989,Brick,Fully equipped,2,Solid fuel,2,2,0,8750,Anykščių r. sav.,Ažuožerių k.,Sturtupio g.
67,1970,Brick,Fully equipped,1,"Solid fuel, other",2,3,0,3000,Prienų r. sav.,Mažųjų Zariškių k.,Riešuto g.
67,1970,Brick,Fully equipped,1,"Solid fuel, other",2,3,0,3000,Prienų r. sav.,Mažųjų Zariškių k.,Riešuto g.
98,1917,Brick,Fully equipped,1,Central,1,5,0,35000,Šakių r. sav.,Kukarskės k.,Nemuno g.
54,1986,Block house,Fully equipped,5,Central,9,2,0,54000,Klaipėda,Laukininkai,Laukininkų g.
38.73,1936,Brick,Fully equipped,5,Central thermostat,5,2,2020,82000,Kaunas,Centras,Kęstučio g.
51.17,1947,Wooden house,Fully equipped,1,Central,2,3,0,32500,Panevėžys,Centras,Kranto g.
82.33,2009,Brick,Fully equipped,5,Central,6,3,0,148000,Vilnius,Lazdynai,Jonažolių g.
79,2008,Brick,Fully equipped,6,Central thermostat,9,3,0,118000,Klaipėda,Alksnynė,Taikos pr.
44.62,1962,Block house,Fully equipped,1,Central,5,2,2017,33500,Jonavos m.,None,J. Ralio g.
59.69,1992,Block house,Fully equipped,3,Central,5,3,0,67800,Kaunas,Šilainiai,Baltijos g.
29,1970,Brick,Fully equipped,3,Central,5,1,0,42000,Klaipėda,Baltija,Baltijos pr.
52.07,1973,Brick,Not equipped,5,Central,5,2,2020,18000,Biržų m.,None,Vytauto g.
47.48,1970,Block house,Fully equipped,1,Central,5,3,0,21000,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
41.25,1967,Brick,Partial decoration,3,Central,4,2,0,9000,Akmenės r. sav.,Naujosios Akmenės m.,V. Kudirkos g.
77.03,2020,Brick,Partial decoration,3,Gas,4,3,0,103990,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
77.03,2020,Brick,Partial decoration,3,Gas,4,3,0,103990,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
20,1990,Wooden house,Fully equipped,1,Solid fuel,1,2,0,4500,Rietavo m.,None,Dariaus ir Girėno g.
52,2016,Brick,Fully equipped,2,Aerothermal,2,3,0,156000,Palanga,None,Nendrės g.
51,1982,Block house,Fully equipped,3,Central,5,2,0,45000,Tauragės m.,None,Melioratorių g.
97,1932,Brick,Fully equipped,1,Gas,2,3,2010,68000,Kaunas,Žaliakalnis,Kapsų g.
43.49,1967,Brick,Fully equipped,3,Central,4,2,0,12000,Akmenės r. sav.,Naujosios Akmenės m.,V. Kudirkos g.
49.38,1972,Brick,Fully equipped,2,Central thermostat,2,2,2018,25000,Akmenės m.,None,Stadiono g.
40,1940,Brick,Fully equipped,2,Solid fuel,3,2,0,48000,Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.
24.26,2021,Brick,Partial decoration,2,Central,4,1,0,65000,Vilnius,Šnipiškės,Kintų g.
50.47,1982,Block house,Fully equipped,3,Central,5,2,0,39900,Tauragės m.,None,Ateities tak.
30,1969,Wooden house,Fully equipped,2,Solid fuel,2,1,0,16500,Kaunas,Vilijampolė,Veliuonos g.
77.48,1993,Monolithic,Fully equipped,12,Central,13,3,0,74500,Kaunas,Eiguliai,Ukmergės g.
47.8,1975,Brick,Not equipped,3,Central,5,2,0,18900,Marijampolės m.,Degučiai,Parko g.
76,2020,Brick,Partial decoration,4,Gas,4,3,0,183000,Vilnius,Burbiškės,Burbiškių g.
68.14,1970,Brick,Fully equipped,5,"Central, solid fuel",5,3,2016,62000,Panevėžys,Žemaičiai,Žemaičių g.
51,1960,Brick,Fully equipped,2,Central,3,3,0,99999,Alytus,Senamiestis,Vilniaus g.
51,1981,Block house,Fully equipped,5,Central,5,2,0,36500,Alytus,Vidzgiris,Sudvajų g.
17.49,1992,Brick,Fully equipped,1,Other,4,1,0,16900,Palanga,None,Medvalakio g.
86.94,2015,Brick,Fully equipped,3,Gas,3,3,0,115000,Kauno r. sav.,Kulautuvos mstl.,V. Augustausko g.
39,2012,Brick,Fully equipped,4,Central thermostat,4,2,0,73000,Klaipėda,Rumpiškės,Rumpiškės g.
39.1,2014,Brick,Fully equipped,4,Central thermostat,4,2,0,73000,Klaipėda,Centras,Rumpiškės g.
91,1996,Block house,Fully equipped,2,Central,5,4,0,89999,Klaipėda,Varpai,Liubeko g.
112.24,2021,Brick,Partial decoration,1,"Central thermostat, geothermal",4,4,0,370392,Vilnius,Senamiestis,Z. Sierakausko g.
112.24,2021,Brick,Partial decoration,1,"Central thermostat, geothermal",4,4,0,370392,Vilnius,Naujamiestis,Z. Sierakausko g.
82.32,1940,Brick,Partial decoration,2,Central thermostat,4,4,2020,230000,Vilnius,Naujamiestis,Bazilijonų g.
40.36,1976,Brick,Partial decoration,3,Central,3,2,2020,44976,Vilnius,Karoliniškės,Vido Maciulevičiaus g.
30,2018,Brick,Fully equipped,1,Electric,3,1,0,90000,Palanga,None,M. Daujoto g.
59.01,2007,Brick,Fully equipped,2,Gas,3,2,0,145000,Palanga,None,Vanagupės g.
102,1999,Brick,Fully equipped,2,Central thermostat,6,4,0,175000,Vilnius,Santariškės,Mykolo Marcinkevičiaus g.
73.63,2019,Brick,Partial decoration,1,Central thermostat,3,4,0,233000,Vilnius,Užupis,Kreivasis skg.
57,1984,Brick,Not equipped,1,Solid fuel,2,3,0,12000,Molėtų r. sav.,Arnionių I k.,Pabradės g.
134.15,1940,Brick,Partial decoration,2,Central thermostat,4,5,2020,355000,Vilnius,Senamiestis,Bazilijonų g.
33,1940,Brick,Not equipped,1,"Electric, solid fuel",2,2,0,70000,Vilnius,Senamiestis,M. Daukšos g.
73,1998,Brick,Fully equipped,6,Gas,6,3,0,198000,Vilnius,Naujamiestis,Mindaugo g.
73,1998,Brick,Fully equipped,6,Gas,6,2,0,198000,Vilnius,Naujamiestis,Mindaugo g.
26.42,1960,Brick,Fully equipped,3,Central,4,2,0,18500,Šiauliai,Centras,Varpo g.
47.28,1971,Block house,Fully equipped,4,Central,5,2,0,50000,Kaunas,Dainava,Taikos pr.
33.95,2020,Brick,Partial decoration,1,Central,4,1,0,33000,Elektrėnų sav.,Vievio m.,Stoties g.
29.25,1967,Block house,Fully equipped,2,Central,5,1,2016,16000,Akmenės r. sav.,Naujosios Akmenės m.,V. Kudirkos g.
37.17,1965,Brick,Fully equipped,4,Central,5,2,0,82900,Vilnius,Naujamiestis,T. Ševčenkos g.
71,2006,Brick,Fully equipped,2,Gas,3,3,0,130000,Klaipėdos r. sav.,Karklės k.,Placio g.
71,2006,Brick,Fully equipped,2,Gas,3,3,0,130000,Klaipėdos r. sav.,Karklės k.,Placio g.
62.47,1940,Brick,Partial decoration,3,Central thermostat,4,3,2020,170000,Vilnius,Senamiestis,Bazilijonų g.
58,1985,Brick,Fully equipped,2,Solid fuel,2,2,0,7500,Šiaulių r. sav.,Varputėnų k.,Pagrindinė g.
84,1901,Brick,Fully equipped,2,Central,4,3,0,209000,Klaipėda,Senamiestis,Tiltų g.
18.37,1965,Brick,Fully equipped,5,Central,5,1,0,4999,Alytus,Dainava,Vingio g.
47,1940,Block house,Fully equipped,5,Central,5,3,0,189200,Vilnius,Senamiestis,Ankštoji g.
52.42,1969,Brick,Fully equipped,1,Solid fuel,2,3,0,12800,Telšių r. sav.,None,Birikų k.
55,1990,Block house,Fully equipped,2,Central,9,2,0,57000,Klaipėda,Laukininkai,Laukininkų g.
70,1989,Block house,Fully equipped,5,Central,5,2,0,28000,Šilutės m.,None,Melioratorių al.
70,1989,Block house,Fully equipped,5,Central,5,3,0,27999,Šilutės m.,None,Melioratorių al.
23,1978,Block house,Fully equipped,1,Central,9,1,0,19000,Vilnius,Baltupiai,Didlaukio g.
41.93,2020,Brick,Partial decoration,3,Central thermostat,4,2,0,75500,Vilnius,Lazdynėliai,Lazdynėlių g.
51.4,2020,Brick,Partial decoration,3,Central thermostat,5,2,0,101000,Vilnius,Šeškinė,Ozo g.
66.75,2020,Brick,Partial decoration,3,Gas,3,3,0,123000,Vilnius,Pilaitė,Gilužio g.
64.58,2021,Brick,Partial decoration,1,Gas,3,3,0,144000,Vilnius,Pilaitė,Gilužio g.
59.81,2020,Brick,Partial decoration,1,Gas,3,3,0,118000,Vilnius,Pilaitė,Gilužio g.
39.3,1959,Brick,Fully equipped,1,Solid fuel,2,2,0,60000,Klaipėda,Melnragė,Molo g.
27,1960,Brick,Partial decoration,1,"Electric, solid fuel, other",2,1,0,34499,Vilnius,Pavilnys,Žilvičių g.
39.78,2020,Brick,Partial decoration,1,Gas,4,1,0,81850,Vilnius,Burbiškės,Burbiškių g.
36.75,2020,Brick,Partial decoration,1,Gas,4,1,0,74380,Vilnius,Burbiškės,Burbiškių g.
47.77,1972,Block house,Fully equipped,5,Central,5,3,0,16800,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
33.02,1975,Block house,Fully equipped,5,Central,5,1,0,9850,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
32.98,1971,Block house,Fully equipped,5,Central,5,1,0,10000,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
43.74,1970,Block house,Fully equipped,5,Central,5,2,0,15000,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
44.42,1970,Block house,Fully equipped,5,Central,5,2,0,15000,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
64.33,1957,Brick,Fully equipped,3,"Central, gas",3,4,2017,110000,Panevėžys,Centras,Laisvės a.
64.2,1975,Block house,Fully equipped,7,Central,9,3,0,57000,Klaipėda,Naujakiemis,Naujakiemio g.
70,2009,Brick,Fully equipped,12,Central thermostat,20,2,0,118000,Klaipėda,Kaunas,Taikos pr.
199.98,1999,Brick,Fully equipped,3,Central thermostat,4,4,0,399950,Vilnius,Senamiestis,Žemaitijos g.
200.28,1999,Brick,Fully equipped,3,Central thermostat,4,4,0,399950,Vilnius,Senamiestis,Žemaitijos g.
55,1991,Brick,Other,7,Central,9,2,0,48000,Klaipėda,Vingis,Vingio g.
34.26,1900,Brick,Fully equipped,2,Solid fuel,2,1,0,510,Vilkaviškio r. sav.,Kybartų m.,Vilniaus g.
44,1990,Block house,Not equipped,2,Central,3,2,0,9999,Mažeikių m.,None,Skuodo g.
70,1960,Brick,Fully equipped,3,"Gas, central thermostat, other",3,3,0,224000,Vilnius,Senamiestis,S. Skapo g.
32,1960,Wooden house,Not equipped,1,Solid fuel,2,2,0,5000,Kėdainių m.,None,Kosmonautų g.
50,1978,Brick,Fully equipped,5,Central,5,2,0,36000,Panevėžys,Žemaičiai,Žemaičių g.
136.96,2007,Brick,Partial decoration,2,Gas,3,4,0,299000,Vilnius,Valakampiai,Nemenčinės pl.
54.48,2007,Brick,Partial decoration,1,Gas,3,2,0,155000,Vilnius,Valakampiai,Nemenčinės pl.
64.35,1974,Block house,Fully equipped,1,Central,5,3,0,41000,Alytus,Putinai,A. Jonyno g.
